part_lithium	control
part_mechanism	parts
part_plutonium	control
part_receiver_heavy	parts
part_receiver_light	parts
part_stock	parts
particle_amat	control
particle_aschrab	control
particle_copper	control
particle_dark	control
particle_digamma	control
particle_empty	control
particle_higgs	control
particle_hydrogen	control
particle_lead	control
particle_lutece	control
particle_muon	control
particle_sparkticle	control
particle_strange	control
particle_tachyon	control
parts_legendary	parts
peas	consumable
pedestal_steel	parts
pellet_antimatter	control
pellet_buckshot	parts
pellet_charged	parts
pellet_cluster	parts
pellet_gas	parts
pellet_rtg	control
pellet_rtg_actinium	control
pellet_rtg_americium	control
pellet_rtg_cobalt	control
pellet_rtg_depleted	control
pellet_rtg_gold	control
pellet_rtg_lead	control
pellet_rtg_polonium	control
pellet_rtg_radium	control
pellet_rtg_strontium	control
pellet_rtg_weak	control
photo_panel	parts
pile_rod_boron	control
pile_rod_detector	control
pile_rod_lithium	control
pile_rod_plutonium	control
pile_rod_pu239	control
pile_rod_source	control
pile_rod_uranium	control
pill_herbal	consumable
pill_iodine	consumable
pill_red	consumable
pin	consumable
pink_barrel	nuke
pipe	parts
pipe_anchor	machine
pipes_steel	parts
pipette	control
pipette_boron	control
pipette_laboratory	control
piston_inserter	machine
piston_selenium	control
piston_set	control
plan_c	consumable
plant_dead	block
plant_flower	block
plant_item	parts
plant_reeds	block
plant_tall	block
plastic_bag	consumable
plate_aluminium	parts
plate_armor_ajr	parts
plate_armor_dnt	parts
plate_armor_fau	parts
plate_armor_hev	parts
plate_armor_lunar	parts
plate_armor_titanium	parts
plate_bismuth	parts
plate_cast	parts
plate_combine_steel	parts
plate_copper	parts
plate_dalekanium	parts
plate_desh	parts
plate_dineutronium	parts
plate_dura_steel	parts
plate_euphemium	parts
plate_fuel_mox	control
plate_fuel_pu238be	control
plate_fuel_pu239	control
plate_fuel_ra226be	control
plate_fuel_sa326	control
plate_fuel_u233	control
plate_fuel_u235	control
plate_gold	parts
plate_gunmetal	parts
plate_iron	parts
plate_kevlar	parts
plate_lead	parts
plate_mixed	parts
plate_paa	parts
plate_polymer	parts
plate_saturnite	parts
plate_schrabidium	parts
plate_steel	parts
plate_titanium	parts
plate_weaponsteel	parts
plate_welded	parts
plushie	block
pneumatic_storage_access	machine
pneumatic_storage_clutter	machine
pneumatic_storage_exporter	machine
pneumatic_storage_importer	machine
pneumatic_storage_mono	machine
pneumatic_tube	machine
pneumatic_tube_paintable	machine
polaroid	consumable
pole_satellite_receiver	block
pole_top	block
pollution_detector	consumable
powder_actinium	parts
powder_actinium_tiny	parts
powder_aluminium	parts
powder_asbestos	parts
powder_ash	parts
powder_astatine	parts
powder_at209	parts
powder_au198	parts
powder_australium	parts
powder_bakelite	parts
powder_balefire	parts
powder_beryllium	parts
powder_bismuth	parts
powder_borax	parts
powder_boron	parts
powder_boron_tiny	parts
powder_bromine	parts
powder_cadmium	parts
powder_caesium	parts
powder_calcium	parts
powder_cement	parts
powder_cerium	parts
powder_cerium_tiny	parts
powder_chlorocalcite	parts
powder_chlorophyte	parts
powder_co60	parts
powder_coal	parts
powder_coal_tiny	parts
powder_cobalt	parts
powder_cobalt_tiny	parts
powder_coltan	parts
powder_coltan_ore	parts
powder_combine_steel	parts
powder_copper	parts
powder_cs137	parts
powder_cs137_tiny	parts
powder_desh	parts
powder_desh_mix	parts
powder_desh_ready	parts
powder_diamond	parts
powder_dineutronium	parts
powder_dura_steel	parts
powder_emerald	parts
powder_euphemium	parts
powder_fertilizer	parts
powder_fire	parts
powder_flux	parts
powder_gold	parts
powder_i131	parts
powder_i131_tiny	parts
powder_ice	parts
powder_impure_osmiridium	parts
powder_iodine	parts
powder_iron	parts
powder_lanthanium	parts
powder_lanthanium_tiny	parts
powder_lapis	parts
powder_lead	parts
powder_lignite	parts
powder_limestone	parts
powder_lithium	parts
powder_lithium_tiny	parts
powder_magic	parts
powder_magnetized_tungsten	parts
powder_meteorite	parts
powder_meteorite_tiny	parts
powder_molysite	parts
powder_neodymium	parts
powder_neodymium_tiny	parts
powder_neptunium	parts
powder_niobium	parts
powder_niobium_tiny	parts
powder_nitan_mix	parts
powder_paleogenite	parts
powder_paleogenite_tiny	parts
powder_plutonium	parts
powder_poison	parts
powder_polonium	parts
powder_polymer	parts
powder_power	parts
powder_quartz	parts
powder_ra226	parts
powder_red_copper	parts
powder_sawdust	parts
powder_schrabidate	parts
powder_schrabidium	parts
powder_semtex_mix	parts
powder_sodium	parts
powder_spark_mix	parts
powder_sr90	parts
powder_sr90_tiny	parts
powder_steel	parts
powder_steel_tiny	parts
powder_strontium	parts
powder_tantalium	parts
powder_tcalloy	parts
powder_tektite	parts
powder_tennessine	parts
powder_thermite	parts
powder_thorium	parts
powder_titanium	parts
powder_tungsten	parts
powder_uranium	parts
powder_xe135	parts
powder_xe135_tiny	parts
powder_yellowcake	parts
powder_zirconium	parts
power_net_tool	consumable
press_preheater	machine
pribris	machine
pribris_burning	machine
pribris_digamma	machine
pribris_radiating	machine
prototype_kit	nuke
pudding	consumable
pump_electric	machine
pump_steam	machine
pwr_casing	machine
pwr_channel	machine
pwr_control	machine
pwr_controller	machine
pwr_fuel	machine
pwr_fuel_depleted	control
pwr_fuel_hot	control
pwr_heatex	machine
pwr_heatsink	machine
pwr_neutron_source	machine
pwr_port	machine
pwr_printer	control
pwr_reflector	machine
qe_containment	machine
qe_sliding_door	machine
rad_absorber	machine
radar_linker	consumable
radar_screen	missile
radio_autocal	machine
radio_telex	machine
radio_torch_controller	machine
radio_torch_counter	machine
radio_torch_logic	machine
radio_torch_reader	machine
radio_torch_receiver	machine
radio_torch_sender	machine
radiobox	machine
radiorec	machine
radx	consumable
rag	parts
rag_damp	parts
rag_piss	parts
rangefinder	missile
rbmk_absorber	machine
rbmk_autoloader	machine
rbmk_blank	machine
rbmk_boiler	machine
rbmk_console	machine
rbmk_control	machine
rbmk_control_auto	machine
rbmk_control_mod	machine
rbmk_control_reasim	machine
rbmk_control_reasim_auto	machine
rbmk_cooler	machine
rbmk_crane_console	machine
rbmk_display	machine
rbmk_display_blank	machine
rbmk_fuel_empty	control
rbmk_gauge	machine
rbmk_graph	machine
rbmk_heater	machine
rbmk_indicator	machine
rbmk_key_pad	machine
rbmk_lever	machine
rbmk_lid	control
rbmk_lid_glass	control
rbmk_loader	machine
rbmk_moderator	machine
rbmk_numitron	machine
rbmk_outgasser	machine
rbmk_reflector	machine
rbmk_rod	machine
rbmk_rod_mod	machine
rbmk_rod_reasim	machine
rbmk_rod_reasim_mod	machine
rbmk_steam_inlet	machine
rbmk_steam_outlet	machine
rbmk_storage	machine
rbmk_terminal	machine
rbmk_tool	consumable
reacher	control
reactor_core	parts
reactor_sensor	consumable
rebar	block
rebar_placer	consumable
red_barrel	nuke
red_cable	machine
red_cable_box	machine
red_cable_classic	machine
red_cable_gauge	machine
red_cable_paintable	machine
red_connector	machine
red_connector_super	machine
red_pylon	machine
red_pylon_large	machine
red_pylon_medium_steel	machine
red_pylon_medium_steel_transformer	machine
red_pylon_medium_wood	machine
red_pylon_medium_wood_transformer	machine
red_wire_coated	machine
refueler	block
reinforced_brick	block
reinforced_brick_stairs	block
reinforced_ducrete	block
reinforced_glass	block
reinforced_glass_pane	block
reinforced_laminate	block
reinforced_laminate_pane	block
reinforced_lamp_off	block
reinforced_light	block
reinforced_sand	block
reinforced_stone	block
reinforced_stone_stairs	block
ring_pull	consumable
ring_starmetal	parts
rocket_fuel	parts
rod	control
rod_dual	control
rod_dual_empty	control
rod_empty	control
rod_of_discord	consumable
rod_quad	control
rod_quad_empty	control
rod_zirnox	control
rod_zirnox_empty	control
rod_zirnox_les_fuel_depleted	control
rod_zirnox_mox_fuel_depleted	control
rod_zirnox_natural_uranium_fuel_depleted	control
rod_zirnox_plutonium_fuel_depleted	control
rod_zirnox_thorium_fuel_depleted	control
rod_zirnox_tritium	control
rod_zirnox_u233_fuel_depleted	control
rod_zirnox_u235_fuel_depleted	control
rod_zirnox_uranium_fuel_depleted	control
rod_zirnox_zfb_mox_depleted	control
round_airlock_door	machine
rtg_unit	parts
rtty_pager	consumable
rune_blank	parts
rune_dagaz	parts
rune_hagalaz	parts
rune_isa	parts
rune_jera	parts
rune_thurisaz	parts
safe	machine
safety_fuse	parts
sand_boron_layer	block
sand_dirty	block
sand_dirty_red	block
sand_mix	machine
sandbags	block
sat_base	parts
sat_chip	missile
sat_coord	missile
sat_designator	missile
sat_dock	missile
sat_foeq	missile
sat_gerald	missile
sat_head_laser	parts
sat_head_mapper	parts
sat_head_radar	parts
sat_head_resonator	parts
sat_head_scanner	parts
sat_interface	missile
sat_laser	missile
sat_lunar_miner	missile
sat_mapper	missile
sat_miner	missile
sat_radar	missile
sat_relay	missile
sat_resonator	missile
sat_scanner	missile
sawblade	parts
schnitzel_vegan	consumable
scrap	parts
scrap_nuclear	parts
scrap_oil	parts
scraps	parts
seal_controller	machine
seal_frame	machine
secure_access_door	machine
seg_10	parts
seg_15	parts
seg_20	parts
sellafield_bedrock	block
sellafield_slaked	block
semtex	nuke
settings_tool	consumable
shell	parts
shimmer_axe_head	parts
shimmer_handle	parts
shimmer_head	parts
silo_hatch	machine
silo_hatch_large	machine
singularity	control
singularity_counter_resonant	control
singularity_spark	control
singularity_super_heated	control
siox	consumable
siphon	control
siren_track	template
sliding_blast_door	machine
sliding_seal_door	machine
snowglobe	block
solar_mirror	machine
solid_fuel	parts
solid_fuel_bf	parts
solid_fuel_presto	parts
solid_fuel_presto_bf	parts
solid_fuel_presto_triplet	parts
solid_fuel_presto_triplet_bf	parts
solinium_core	nuke
solinium_igniter	nuke
solinium_kit	nuke
solinium_propellant	nuke
soyuz_capsule	missile
soyuz_launcher	missile
spawn_duck	consumable
spawn_ufo	consumable
spawn_worm	consumable
sphere_steel	parts
spikes	block
spongebob_macaroni	consumable
spotlight_fluoro	block
spotlight_halogen	block
spotlight_incandescent	block
stalactite	block
stalagmite	block
stamp_357	control
stamp_44	control
stamp_50	control
stamp_9	control
stamp_desh_357	control
stamp_desh_44	control
stamp_desh_50	control
stamp_desh_9	control
stamp_desh_circuit	control
stamp_desh_flat	control
stamp_desh_plate	control
stamp_desh_wire	control
stamp_iron_circuit	control
stamp_iron_flat	control
stamp_iron_plate	control
stamp_iron_wire	control
stamp_obsidian_circuit	control
stamp_obsidian_flat	control
stamp_obsidian_plate	control
stamp_obsidian_wire	control
stamp_steel_circuit	control
stamp_steel_flat	control
stamp_steel_plate	control
stamp_steel_wire	control
stamp_stone_circuit	control
stamp_stone_flat	control
stamp_stone_plate	control
stamp_stone_wire	control
stamp_titanium_circuit	control
stamp_titanium_flat	control
stamp_titanium_plate	control
stamp_titanium_wire	control
static_sandwich	consumable
stealth_boy	consumable
steel_beam	block
steel_corner	block
steel_grate	block
steel_grate_wide	block
steel_poles	block
steel_roof	block
steel_scaffold	block
steel_wall	block
stick_c4	weapon
stick_dynamite	weapon
stick_dynamite_fishing	weapon
stick_semtex	weapon
stick_tnt	weapon
stone_biome	block
stone_cracked	block
stone_depth	block
stone_depth_nether	block
stone_gneiss	block
stone_porous	block
stone_resource	block
stones_double_slab	block
stones_slab	block
struct_icf_core	machine
struct_launcher	missile
struct_launcher_core	missile
struct_launcher_core_large	missile
struct_scaffold	missile
struct_soyuz_core	missile
struct_torus_core	machine
struct_watz_core	machine
structure_custommachine	consumable
substation	machine
sulfur	parts
survey_scanner	consumable
syringe_empty	consumable
syringe_metal_empty	consumable
syringe_metal_medx	consumable
syringe_metal_psycho	consumable
syringe_metal_stimpak	consumable
syringe_metal_super	consumable
syringe_taint	consumable
taint_barrel	nuke
tank_steel	parts
tape_recorder	block
tektite	block
teleanchor	machine
tem_flakes	consumable
tesla	block
therm_endo	nuke
therm_exo	nuke
thermo_element	control
thruster_large	parts
thruster_medium	parts
thruster_nuclear	parts
thruster_small	parts
tile_lab	block
tile_lab_broken	block
tile_lab_cracked	block
tnt_ntm	nuke
toolbox	consumable
transition_seal	machine
trapdoor_steel	block
trinitite	parts
tsar_core	nuke
tsar_kit	nuke
turbine_titanium	parts
turbine_tungsten	parts
turret_arty	weapon
turret_chekhov	weapon
turret_chip	weapon
turret_friendly	weapon
turret_fritz	weapon
turret_himars	weapon
turret_howard	weapon
turret_howard_damaged	weapon
turret_jeremy	weapon
turret_maxwell	weapon
turret_richard	weapon
turret_sentry	weapon
turret_sentry_damaged	weapon
turret_tauon	weapon
twinkie	consumable
ullapool_caber	weapon
undefined	parts
upgrade_5g	control
upgrade_afterburn_1	control
upgrade_afterburn_2	control
upgrade_afterburn_3	control
upgrade_centrifuge	control
upgrade_crystallizer	control
upgrade_effect_1	control
upgrade_effect_2	control
upgrade_effect_3	control
upgrade_ejector	control
upgrade_fortune_1	control
upgrade_fortune_2	control
upgrade_fortune_3	control
upgrade_gc_speed	control
upgrade_health	control
upgrade_muffler	parts
upgrade_nullifier	control
upgrade_overdrive_1	control
upgrade_overdrive_2	control
upgrade_overdrive_3	control
upgrade_power_1	control
upgrade_power_2	control
upgrade_power_3	control
upgrade_radius	control
upgrade_screm	control
upgrade_shredder	control
upgrade_smelter	control
upgrade_speed_1	control
upgrade_speed_2	control
upgrade_speed_3	control
upgrade_stack	control
upgrade_template	parts
vault_door	machine
vending_machine	block
vent_chlorine	machine
vent_chlorine_seal	machine
vent_cloud	machine
vent_pink_cloud	machine
vine_phosphor	block
vinyl_tile	block
vitrified_barrel	nuke
volcano_core	nuke
volcano_rad_core	nuke
wand_d	consumable
wand_k	consumable
wand_s	consumable
warhead_buster_large	parts
warhead_buster_medium	parts
warhead_buster_small	parts
warhead_cluster_large	parts
warhead_cluster_medium	parts
warhead_cluster_small	parts
warhead_generic_large	parts
warhead_generic_medium	parts
warhead_generic_small	parts
warhead_incendiary_large	parts
warhead_incendiary_medium	parts
warhead_incendiary_small	parts
warhead_mirv	parts
warhead_nuclear	parts
warhead_volcano	parts
waste_earth	block
waste_leaves	block
waste_log	block
waste_mox	parts
waste_mycelium	block
waste_natural_uranium	parts
waste_planks	block
waste_plate_mox	parts
waste_plate_pu238be	parts
waste_plate_pu239	parts
waste_plate_ra226be	parts
waste_plate_sa326	parts
waste_plate_u233	parts
waste_plate_u235	parts
waste_plutonium	parts
waste_schrabidium	parts
waste_thorium	parts
waste_trinitite	block
waste_trinitite_red	block
waste_u233	parts
waste_u235	parts
waste_uranium	parts
waste_zfb_mox	parts
water_door	machine
watz	machine
watz_cooler	machine
watz_element	machine
watz_end	machine
watz_pump	machine
weaponized_starblaster_cell	weapon
wire_dense	parts
wire_fine	parts
wiring_red_copper	parts
wood_barrier	block
wood_structure	block
wrench	parts
xanax	consumable
yellow_barrel	nuke
n2_kit	nuke
fstbmb_kit	nuke
rod_quad_uranium	nuke
rod_quad_lead	nuke
rod_quad_np237	nuke
